source_record_id,order_date,customer_id,product_id,product_name,category,region,channel,quantity,unit_price,total_amount
generated-order-00978,2025-07-09,cust-rand-108,prod-402,Standing Desk,furniture,midwest,physical_store,1,986.17,986.17
generated-order-00979,2025-12-20,cust-rand-071,prod-101,Wireless Mouse,electronics,north,marketplace,3,92.72,278.16
generated-order-00980,2026-01-27,cust-rand-138,prod-203,Air Fryer,home,southeast,physical_store,5,372.92,
generated-order-00981,2025-11-17,cust-rand-227,prod-302,Adjustable Dumbbells,fitness,southeast,physical_store,2,787.05,1574.10
generated-order-00982,2025-07-13,cust-rand-341,prod-101,Wireless Mouse,electronics,southeast,partner,1,83.22,83.22
generated-order-00983,2025-02-11,cust-rand-281,prod-105,Smart Speaker,electronics,northeast,online,8,348.60,2788.80
generated-order-00984,2026-03-16,cust-rand-232,prod-103,Portable Projector,electronics,south,phone_sales,5,501.43,2507.15
generated-order-00985,2025-07-16,cust-rand-245,prod-205,Vacuum Cleaner,home,south,online,7,551.17,3858.19
generated-order-00986,2025-07-06,cust-rand-225,prod-403,Bookshelf,furniture,southeast,physical_store,6,241.60,1449.60
generated-order-00987,2025-02-25,cust-rand-218,prod-502,Travel Mug,accessories,north,phone_sales,2,46.64,93.28
generated-order-00988,2025-09-09,cust-rand-200,prod-103,Portable Projector,electronics,northeast,marketplace,7,424.05,2968.35
generated-order-00989,2025-02-20,cust-rand-081,prod-303,Protein Blender Bottle,fitness,south,partner,7,51.82,
generated-order-00990,2025-07-22,cust-rand-293,prod-103,Portable Projector,electronics,south,online,6,357.41,
generated-order-00991,2025-05-20,cust-rand-229,prod-301,Yoga Mat,fitness,midwest,online,7,146.64,1026.48
generated-order-00992,2026-02-15,cust-rand-311,prod-302,Adjustable Dumbbells,fitness,southeast,marketplace,3,708.34,2125.02
generated-order-00993,2025-05-12,cust-rand-091,prod-101,Wireless Mouse,electronics,south,phone_sales,5,125.53,
generated-order-00994,2025-07-20,cust-rand-346,prod-303,Protein Blender Bottle,fitness,north,marketplace,2,26.95,
generated-order-00995,2025-11-06,cust-rand-207,prod-201,Coffee Maker,home,northeast,physical_store,4,268.80,1075.20
generated-order-00996,2025-09-18,cust-rand-295,prod-301,Yoga Mat,fitness,south,physical_store,4,59.67,238.68
generated-order-00997,2025-03-08,cust-rand-298,prod-401,Office Chair,furniture,northeast,partner,6,924.34,5546.04
generated-order-00998,2025-04-24,cust-rand-206,prod-204,Blender,home,southeast,partner,7,248.81,1741.67
generated-order-00999,2025-05-01,cust-rand-331,prod-403,Bookshelf,furniture,northeast,partner,4,685.07,2740.28
generated-order-01000,2025-11-02,cust-rand-161,prod-504,Webcam,accessories,south,phone_sales,7,361.25,2528.75
